,Subsystem,p-Value,recall,target_lenght
78,S_Oxidative_Phosphorylation,0.01952551014604818,0.7,10.0
76,S_Alanine_and_Aspartate_Metabolism,0.019556614441083607,0.75,8.0
3,S_Arginine_and_Proline_Metabolism,0.02111527892114856,0.5357142857142857,28.0
22,S_Valine__Leucine__and_Isoleucine_Metabolism,0.043368472810916554,0.4857142857142857,35.0
62,S_Pentose_Phosphate_Pathway,0.04513609916438308,0.7142857142857143,7.0
8,S_Urea_cycleamino_group_metabolism,0.04513609916438308,0.7142857142857143,7.0
28,S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,0.04513609916438308,0.7142857142857143,7.0
12,S_Starch_and_Sucrose_Metabolism,0.08783812477497144,0.5333333333333333,15.0
53,S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,0.09073560935111333,0.43137254901960786,51.0
49,Biomass and maintenance functions,0.1110603929317177,0.75,4.0
13,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.1110603929317177,0.75,4.0
32,S_Heavy_Metal_Tolerance,0.1433983930493655,0.4375,32.0
27,S_Methionine_Metabolism,0.14913134291243124,0.5,14.0
63,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism,0.2130108585364145,0.5,10.0
34,S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,0.21955792917010433,0.4230769230769231,26.0
67,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,0.2597684221738891,0.39473684210526316,38.0
41,S_Nucleotide_Salvage_Pathway,0.31972838527751296,0.5,6.0
85,S_Formaldehyde_Metabolism,0.31972838527751296,0.5,6.0
50,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.4076099512830136,0.5,4.0
61,S_Cysteine_Metabolism,0.5321991068479262,0.375,8.0
16,Intracellular source/sink,0.5557833459942679,0.5,2.0
10,S_Glycerophospholipid_Metabolism,0.5788219836066739,0.32903225806451614,155.0
51,S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,0.7285148850330554,0.3,40.0
11,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.9213084316302553,0.2,15.0
52,S_Iron_uptake_and_metabolism,0.9569604932599427,0.25,76.0
86,S_Alternate_Carbon,0.9618393054729407,0.15384615384615385,13.0
1,S_Sulfur_Metabolism,0.9740286468756637,0.17391304347826086,23.0
70,Unassigned,0.9873690287758733,0.19047619047619047,42.0
89,S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,0.9977628650672495,0.06666666666666667,15.0
44,S_tRNA_Charging,0.9989261532163562,0.08695652173913043,23.0
90,Intracellular demand,0.9995639920698034,0.0967741935483871,31.0
20,S_Transport__ABC_system,0.999897097257594,0.19708029197080293,137.0
74,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,0.9999435836859044,0.041666666666666664,24.0
75,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.9999951863511262,0.03333333333333333,30.0
7,S_Fatty_Acid_Metabolism,0.9999999978910404,0.1619047619047619,210.0
19,S_Transport__Inner_Membrane,0.9999999999651552,0.14746543778801843,217.0
79,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,1.0,0.0,6.0
82,S_Xenobiotic_tolerance,1.0,0.0,11.0
88,S_Plant_growth_promoting,1.0,0.0,4.0
83,S_Nitrogen_Metabolism,1.0,0.0,4.0
0,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,13.0
64,S_Alternate_Carbon__Levulinate_Metabolism,1.0,0.0,8.0
2,Murein Recycling,1.0,0.0,2.0
4,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,4.0
14,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,3.0
17,S_Transport__Outer_Membrane,1.0,0.07947019867549669,302.0
21,Extracellular exchange,1.0,0.08045977011494253,348.0
36,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,1.0,0.0,3.0
71,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,9.0
37,S_Alternate_Carbon__Propanoate_Metabolism,1.0,0.0,7.0
39,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,2.0
40,S_Alginate_biosynthesis,1.0,0.0,40.0
42,S_Transport__solvent_extrusion,1.0,0.0,26.0
46,Aliphatic open-chain ketones metabolism,1.0,0.0,5.0
47,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,1.0,0.0,13.0
54,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,4.0
38,S_Alternate_Carbon__Fructose_Metabolism,1.0,0.0,3.0
45,S_Pyruvate_Metabolism,1.0,0.0,6.0
