,Subsystem,p-Value,recall,target_lenght
9,S_Butanoate_Metabolism,0.8654363947104988,0.16666666666666666,6.0
79,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,0.8654363947104988,0.16666666666666666,6.0
55,S_Lysine_Metabolism,0.8692482180991223,0.21212121212121213,33.0
37,S_Alternate_Carbon__Propanoate_Metabolism,0.9037186117579399,0.14285714285714285,7.0
22,S_Valine__Leucine__and_Isoleucine_Metabolism,0.9065529158252922,0.2,35.0
65,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism,0.9311192397131289,0.125,8.0
33,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,0.9311192397131289,0.125,8.0
6,S_Pyrimidine_Metabolism,0.935654970862571,0.2,50.0
25,S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,0.9540146242136796,0.13333333333333333,15.0
18,S_Glyoxylate_and_dicarboxylate_metabolism,0.9747994877991595,0.09090909090909091,11.0
68,S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,0.990791544671372,0.07142857142857142,14.0
11,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.9934184675612072,0.06666666666666667,15.0
48,S_Purine_Metabolism,0.9939479277255265,0.16883116883116883,77.0
72,S_TCA_Cycle,0.9987750050962778,0.05,20.0
52,S_Iron_uptake_and_metabolism,0.9988004093037242,0.14473684210526316,76.0
75,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.9994514270918108,0.06666666666666667,30.0
3,S_Arginine_and_Proline_Metabolism,0.9999174504117709,0.03571428571428571,28.0
67,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,0.9999542719224139,0.05263157894736842,38.0
30,S_Fatty_Acid__Biosynthesis,0.9999550251370924,0.10666666666666667,75.0
80,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis,1.0,0.0,14.0
78,S_Oxidative_Phosphorylation,1.0,0.0,10.0
87,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,1.0,0.0,6.0
5,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis,1.0,0.0,10.0
8,S_Urea_cycleamino_group_metabolism,1.0,0.0,7.0
73,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,1.0,0.0,13.0
81,S_Glycolysis,1.0,0.0,18.0
84,S_Phenylalanine_Tyrosine_Tryptophan_Biosynthesis,1.0,0.0,27.0
77,S_PHAs_Metabolism,1.0,0.02631578947368421,152.0
58,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,1.0,0.0,6.0
66,S_Gluconeogenesis,1.0,0.0,12.0
28,S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,1.0,0.0,7.0
29,S_Inorganic_polyphosphates_metabolism,1.0,0.0,7.0
31,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,1.0,0.0,5.0
35,S_Glutamate_Metabolism,1.0,0.0,17.0
24,S_Histidine_Metabolism,1.0,0.0,17.0
23,S_Glycine__Serine_and_threonine_metabolism,1.0,0.0,15.0
69,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis,1.0,0.0,14.0
21,Extracellular exchange,1.0,0.0,348.0
16,Intracellular source/sink,1.0,0.0,2.0
49,Biomass and maintenance functions,1.0,0.0,4.0
56,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism,1.0,0.0,9.0
59,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis,1.0,0.0,10.0
60,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,1.0,0.0,15.0
62,S_Pentose_Phosphate_Pathway,1.0,0.0,7.0
43,S_Alternate_Carbon__Ribose_Metabolism,1.0,0.0,5.0
90,Intracellular demand,1.0,0.0,31.0
