,Subsystem,p-Value,recall,target_lenght
68,S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,0.03394168180677141,0.4117647058823529,51.0
11,S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,0.03939380315687716,0.425,40.0
46,S_Pyruvate_Metabolism,0.05895602777605982,0.6666666666666666,6.0
21,S_Phosphonate_and_phosphinate_metabolism,0.07262121613186424,0.75,4.0
76,S_Alternate_Carbon__Butanediol_Metabolism,0.0811173973384248,1.0,2.0
42,Murein Recycling,0.0811173973384248,1.0,2.0
48,S_Sulfur_Metabolism,0.08914961754548818,0.43478260869565216,23.0
52,S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,0.09163375570188029,0.4230769230769231,26.0
13,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism,0.12526203233236416,0.5,10.0
71,S_Nucleotide_Salvage_Pathway,0.22813251594649864,0.5,6.0
17,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.3217895958158545,0.5,4.0
63,S_Methionine_Metabolism,0.36663288077800454,0.35714285714285715,14.0
82,S_Formaldehyde_Metabolism,0.5468634597051079,0.3333333333333333,6.0
15,S_Arginine_and_Proline_Metabolism,0.5680370725841766,0.2857142857142857,28.0
43,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Molybdopterin_Biosynthesis,0.5977941191098577,0.2857142857142857,14.0
80,S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,0.6579019566338409,0.26666666666666666,15.0
69,S_Starch_and_Sucrose_Metabolism,0.6579019566338409,0.26666666666666666,15.0
19,S_Cysteine_Metabolism,0.7141067949645118,0.25,8.0
4,S_Alanine_and_Aspartate_Metabolism,0.7141067949645118,0.25,8.0
88,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.7387652516135526,0.25,4.0
79,S_Cell_Envelope_Biosynthesis,0.7633464173547432,0.23076923076923078,13.0
10,S_Transport__Outer_Membrane,0.771452841241053,0.2682119205298013,302.0
65,S_Lysine_Metabolism,0.8719406671693136,0.21212121212121213,33.0
37,S_Alternate_Carbon__Propanoate_Metabolism,0.9046805025458294,0.14285714285714285,7.0
23,S_Urea_cycleamino_group_metabolism,0.9046805025458294,0.14285714285714285,7.0
84,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,0.9319053179145891,0.125,8.0
56,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism,0.9319053179145891,0.125,8.0
7,S_Pyrimidine_Metabolism,0.9376002173798057,0.2,50.0
59,S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,0.9403129966521333,0.14285714285714285,14.0
9,S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,0.9548002552097626,0.13333333333333333,15.0
5,S_Glycine__Serine_and_threonine_metabolism,0.9548002552097626,0.13333333333333333,15.0
45,S_Glyoxylate_and_dicarboxylate_metabolism,0.9751943604412784,0.09090909090909091,11.0
78,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,0.9873562134518986,0.07692307692307693,13.0
62,S_Purine_Metabolism,0.9875292389418955,0.18181818181818182,77.0
40,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis,0.9909749224364959,0.07142857142857142,14.0
29,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.9935588272384054,0.06666666666666667,15.0
53,S_TCA_Cycle,0.9988097546286576,0.05,20.0
66,S_Valine__Leucine__and_Isoleucine_Metabolism,0.9991715324106447,0.08571428571428572,35.0
57,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.9994721986202731,0.06666666666666667,30.0
39,S_Iron_uptake_and_metabolism,0.999879806874379,0.11842105263157894,76.0
14,S_Fatty_Acid__Biosynthesis,0.999958282202473,0.10666666666666667,75.0
20,S_Glycolysis,1.0,0.0,18.0
81,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism,1.0,0.0,9.0
58,S_Pentose_Phosphate_Pathway,1.0,0.0,7.0
12,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,1.0,0.0,15.0
22,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,1.0,0.0,6.0
86,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis,1.0,0.0,10.0
6,Intracellular source/sink,1.0,0.0,2.0
1,S_PHAs_Metabolism,1.0,0.02631578947368421,152.0
83,S_Butanoate_Metabolism,1.0,0.0,6.0
8,S_Inorganic_polyphosphates_metabolism,1.0,0.0,7.0
27,S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,1.0,0.0,7.0
24,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,1.0,0.0,5.0
26,Biomass and maintenance functions,1.0,0.0,4.0
73,S_Alternate_Carbon__Ribose_Metabolism,1.0,0.0,5.0
30,S_Oxidative_Phosphorylation,1.0,0.0,10.0
70,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis,1.0,0.0,10.0
36,Intracellular demand,1.0,0.0,31.0
38,S_Glutamate_Metabolism,1.0,0.0,17.0
67,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis,1.0,0.0,14.0
50,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,1.0,0.0,6.0
61,S_Histidine_Metabolism,1.0,0.0,17.0
60,Extracellular exchange,1.0,0.0,348.0
77,S_Gluconeogenesis,1.0,0.0,12.0
0,S_Phenylalanine_Tyrosine_Tryptophan_Biosynthesis,1.0,0.0,27.0
