,Subsystem,p-Value,recall,target_lenght
38,S_Alanine_and_Aspartate_Metabolism,0.09240497459443624,0.18181818181818182,0.18181818181818182
67,S_Glyoxylate_and_dicarboxylate_metabolism,0.10754227875933499,0.16666666666666666,0.16666666666666666
37,S_tRNA_Charging,0.12220132874473695,0.11538461538461539,0.11538461538461539
7,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,0.13523037317510675,0.3333333333333333,0.3333333333333333
55,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis,0.13952635815547038,0.14285714285714285,0.14285714285714285
78,S_Nitrogen_Metabolism,0.1761284871572947,0.25,0.25
31,S_Transport__solvent_extrusion,0.2080518713686693,0.1111111111111111,0.1111111111111111
85,S_Alternate_Carbon__Levulinate_Metabolism,0.21509938785471036,0.2,0.2
87,S_Alternate_Carbon__Butanediol_Metabolism,0.21509938785471036,0.2,0.2
32,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,0.22817712568805953,0.08571428571428572,0.08571428571428572
18,S_Cell_Envelope_Biosynthesis,0.2435142957232481,0.1,0.1
20,S_Alternate_Carbon__Propanoate_Metabolism,0.2522335596471571,0.16666666666666666,0.16666666666666666
48,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,0.28761725410789796,0.14285714285714285,0.14285714285714285
58,S_Formaldehyde_Metabolism,0.44102517814786674,0.08333333333333333,0.08333333333333333
76,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Molybdopterin_Biosynthesis,0.46750399265563136,0.07692307692307693,0.07692307692307693
22,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.46750399265563136,0.07692307692307693,0.07692307692307693
65,S_Starch_and_Sucrose_Metabolism,0.4927330414633368,0.07142857142857142,0.07142857142857142
62,S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,0.4927330414633368,0.07142857142857142,0.07142857142857142
13,S_Valine__Leucine__and_Isoleucine_Metabolism,0.6724004921064076,0.043478260869565216,0.043478260869565216
35,S_Iron_uptake_and_metabolism,0.7127848397435704,0.038461538461538464,0.038461538461538464
17,S_TCA_Cycle,0.7431318001775434,0.03571428571428571,0.03571428571428571
6,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,1.0,0.0,0.0
84,Murein Recycling,1.0,0.0,0.0
83,S_Alternate_Carbon__Ribose_Metabolism,1.0,0.0,0.0
82,S_Inorganic_polyphosphates_metabolism,1.0,0.0,0.0
81,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,0.0
80,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism,1.0,0.0,0.0
79,S_Nucleotide_Salvage_Pathway,1.0,0.0,0.0
11,S_Glycolysis,1.0,0.0,0.0
77,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis,1.0,0.0,0.0
45,Biomass and maintenance functions,1.0,0.0,0.0
12,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,1.0,0.0,0.0
33,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism,1.0,0.0,0.0
15,S_Urea_cycleamino_group_metabolism,1.0,0.0,0.0
72,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,1.0,0.0,0.0
29,S_Phenylalanine_Tyrosine_Tryptophan_Biosynthesis,1.0,0.0,0.0
27,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism,1.0,0.0,0.0
69,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,1.0,0.0,0.0
47,S_Glutamate_Metabolism,1.0,0.0,0.0
19,S_Gluconeogenesis,1.0,0.0,0.0
49,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis,1.0,0.0,0.0
41,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,1.0,0.0,0.0
50,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,0.0
63,S_Pentose_Phosphate_Pathway,1.0,0.0,0.0
51,S_Oxidative_Phosphorylation,1.0,0.0,0.0
61,S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,1.0,0.0,0.0
25,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,1.0,0.0,0.0
59,S_Histidine_Metabolism,1.0,0.0,0.0
30,S_Glycine__Serine_and_threonine_metabolism,1.0,0.0,0.0
57,S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,1.0,0.0,0.0
56,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis,1.0,0.0,0.0
70,S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,1.0,0.0,0.0
0,S_Fatty_Acid__Biosynthesis,1.0,0.0,0.0
