,Subsystem,p-Value,recall,target_lenght
2,S_Transport__Outer_Membrane,0.0003548307465170437,0.3333333333333333,0.3333333333333333
13,S_Valine__Leucine__and_Isoleucine_Metabolism,0.0005125347179065572,0.391304347826087,0.391304347826087
34,S_Sulfur_Metabolism,0.0008897915168324277,0.4,0.4
15,S_Urea_cycleamino_group_metabolism,0.0010033916687605953,0.4375,0.4375
71,S_Butanoate_Metabolism,0.001506405090340888,0.5555555555555556,0.5555555555555556
42,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.001964367635590459,0.6666666666666666,0.6666666666666666
68,S_Pyruvate_Metabolism,0.002736005402150507,0.5,0.5
14,S_PHAs_Metabolism,0.004556569541650171,0.45454545454545453,0.45454545454545453
79,S_Nucleotide_Salvage_Pathway,0.005171709840320056,0.75,0.75
67,S_Glyoxylate_and_dicarboxylate_metabolism,0.007098034178568953,0.4166666666666667,0.4166666666666667
12,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,0.007617006031566904,0.5,0.5
22,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.010484517496999274,0.38461538461538464,0.38461538461538464
53,S_Cysteine_Metabolism,0.012505486784547715,0.4444444444444444,0.4444444444444444
73,S_Plant_growth_promoting,0.06478264133908049,0.5,0.5
82,S_Inorganic_polyphosphates_metabolism,0.06478264133908049,0.5,0.5
1,S_Transport__ABC_system,0.07065515193611849,0.15286624203821655,0.15286624203821655
66,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.1000703114601093,0.4,0.4
45,Biomass and maintenance functions,0.11232925952552121,1.0,1.0
83,S_Alternate_Carbon__Ribose_Metabolism,0.4489884599324615,0.2,0.2
39,S_Heavy_Metal_Tolerance,0.45616888793508625,0.13636363636363635,0.13636363636363635
65,S_Starch_and_Sucrose_Metabolism,0.4774943760007881,0.14285714285714285,0.14285714285714285
11,S_Glycolysis,0.5158804189903772,0.125,0.125
37,S_tRNA_Charging,0.8070292265158647,0.07692307692307693,0.07692307692307693
52,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,0.9081335921837158,0.05,0.05
44,S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,0.9647380289728908,0.03571428571428571,0.03571428571428571
78,S_Nitrogen_Metabolism,1.0,0.0,0.0
85,S_Alternate_Carbon__Levulinate_Metabolism,1.0,0.0,0.0
81,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,0.0
75,S_Xenobiotic_tolerance,1.0,0.0,0.0
84,Murein Recycling,1.0,0.0,0.0
74,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,1.0,0.0,0.0
43,S_Aromatic_Compounds_Degradation__Toluene_Pathway,1.0,0.0,0.0
60,S_Alternate_Carbon__Fructose_Metabolism,1.0,0.0,0.0
50,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,0.0
48,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,0.0
86,Aliphatic open-chain ketones metabolism,1.0,0.0,0.0
31,S_Transport__solvent_extrusion,1.0,0.0,0.0
23,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,0.0
21,S_Alginate_biosynthesis,1.0,0.0,0.0
20,S_Alternate_Carbon__Propanoate_Metabolism,1.0,0.0,0.0
16,S_Alternate_Carbon,1.0,0.0,0.0
7,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,1.0,0.0,0.0
3,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,1.0,0.0,0.0
64,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,0.0
87,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,0.0
