,Subsystem,p-Value,recall,target_lenght
40,S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,0.001360882141587781,1.0,7.0
26,S_Glycine__Serine_and_threonine_metabolism,0.0014545863992935215,0.8,15.0
57,S_Fatty_Acid_Metabolism,0.0022036087519927807,0.4857142857142857,210.0
2,S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,0.003035122758335195,0.7857142857142857,14.0
51,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,0.003499240084135483,1.0,6.0
47,S_Butanoate_Metabolism,0.003499240084135483,1.0,6.0
38,S_Glyoxylate_and_dicarboxylate_metabolism,0.004796562181994792,0.8181818181818182,11.0
3,S_Cell_Envelope_Biosynthesis,0.006230802121836732,0.7692307692307693,13.0
25,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism,0.007184245963210839,0.875,8.0
12,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,0.007184245963210839,0.875,8.0
69,S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,0.007381597745699801,0.7333333333333333,15.0
9,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,0.008992770031524962,1.0,5.0
14,S_Valine__Leucine__and_Isoleucine_Metabolism,0.009268120764002732,0.6,35.0
0,S_Oxidative_Phosphorylation,0.010236258322768236,0.8,10.0
61,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Molybdopterin_Biosynthesis,0.014220000530590589,0.7142857142857143,14.0
85,S_Urea_cycleamino_group_metabolism,0.016329387739421698,0.8571428571428571,7.0
72,S_Pentose_Phosphate_Pathway,0.016329387739421698,0.8571428571428571,7.0
19,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.027896806100372144,0.6666666666666666,15.0
7,S_Alanine_and_Aspartate_Metabolism,0.04376481306805428,0.75,8.0
30,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,0.05929713152125179,1.0,3.0
81,S_Alternate_Carbon__Ribose_Metabolism,0.07952042603447776,0.8,5.0
33,S_Starch_and_Sucrose_Metabolism,0.08161418013879045,0.6,15.0
78,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,0.16564043856648863,0.6666666666666666,6.0
44,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.16789362238866057,0.75,4.0
70,Biomass and maintenance functions,0.16789362238866057,0.75,4.0
27,S_Lysine_Metabolism,0.2773472834913084,0.45454545454545453,33.0
60,S_Methionine_Metabolism,0.28048503497344424,0.5,14.0
63,S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,0.31867815741456157,0.43137254901960786,51.0
52,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism,0.3422277793655495,0.5,10.0
76,S_Cysteine_Metabolism,0.3830607359378423,0.5,8.0
1,S_Nucleotide_Salvage_Pathway,0.43526639527338107,0.5,6.0
45,S_Formaldehyde_Metabolism,0.43526639527338107,0.5,6.0
79,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.5077815867877083,0.5,4.0
82,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,0.538621028238327,0.39473684210526316,38.0
10,Intracellular source/sink,0.6281771920561412,0.5,2.0
5,S_Heavy_Metal_Tolerance,0.6355256394120818,0.375,32.0
24,S_Pyruvate_Metabolism,0.7513673524126457,0.3333333333333333,6.0
32,S_Alternate_Carbon__Propanoate_Metabolism,0.8284609237464398,0.2857142857142857,7.0
37,S_Alternate_Carbon,0.9338745555122465,0.23076923076923078,13.0
83,S_Sulfur_Metabolism,0.9356172859829637,0.2608695652173913,23.0
50,S_Glycerophospholipid_Metabolism,0.9554368802700406,0.32903225806451614,155.0
31,Unassigned,0.972388810820128,0.2619047619047619,42.0
18,S_Iron_uptake_and_metabolism,0.9869082663114331,0.27631578947368424,76.0
41,S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,0.9937412486731615,0.13333333333333333,15.0
29,S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,0.9991560943806134,0.175,40.0
80,S_tRNA_Charging,0.9998273639417291,0.08695652173913043,23.0
74,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,0.9998909273066915,0.08333333333333333,24.0
36,Intracellular demand,0.9999568331626795,0.0967741935483871,31.0
55,S_Transport__ABC_system,0.999995936619932,0.21897810218978103,137.0
62,S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,0.9999975761089672,0.038461538461538464,26.0
35,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.9999996728086964,0.03333333333333333,30.0
20,S_Transport__Inner_Membrane,0.9999999999066582,0.19815668202764977,217.0
48,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,4.0
88,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,13.0
87,S_Alternate_Carbon__Levulinate_Metabolism,1.0,0.0,8.0
59,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,4.0
84,S_Alginate_biosynthesis,1.0,0.0,40.0
54,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,2.0
13,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,1.0,0.0,3.0
6,S_Xenobiotic_tolerance,1.0,0.0,11.0
65,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,1.0,0.0,13.0
49,Aliphatic open-chain ketones metabolism,1.0,0.0,5.0
77,S_Nitrogen_Metabolism,1.0,0.0,4.0
23,Extracellular exchange,1.0,0.06609195402298851,348.0
75,Murein Recycling,1.0,0.0,2.0
16,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,9.0
46,S_Plant_growth_promoting,1.0,0.0,4.0
21,S_Transport__Outer_Membrane,1.0,0.0728476821192053,302.0
71,S_Alternate_Carbon__Fructose_Metabolism,1.0,0.0,3.0
8,S_Transport__solvent_extrusion,1.0,0.0,26.0
15,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,1.0,0.0,6.0
