,Subsystem,p-Value,recall,target_lenght
65,S_Starch_and_Sucrose_Metabolism,8.87093903071463e-08,0.7857142857142857,0.7857142857142857
54,S_Methionine_Metabolism,8.87093903071463e-08,0.7857142857142857,0.7857142857142857
59,S_Histidine_Metabolism,1.5803266659788554e-07,0.7058823529411765,0.7058823529411765
38,S_Alanine_and_Aspartate_Metabolism,8.091820191331404e-07,0.8181818181818182,0.8181818181818182
32,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,9.297660028138182e-07,0.4857142857142857,0.4857142857142857
70,S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,1.0027120013534624e-06,1.0,1.0
63,S_Pentose_Phosphate_Pathway,1.0027120013534624e-06,1.0,1.0
41,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,1.0953894310501962e-06,0.8888888888888888,0.8888888888888888
36,S_Arginine_and_Proline_Metabolism,1.484889371582961e-06,0.5172413793103449,0.5172413793103449
8,S_Fatty_Acid_Metabolism,2.0304028996271768e-06,0.5652173913043478,0.5652173913043478
67,S_Glyoxylate_and_dicarboxylate_metabolism,2.835547294157164e-06,0.75,0.75
1,S_Transport__ABC_system,1.3376660572261137e-05,0.267515923566879,0.267515923566879
26,Unassigned,1.9164781888389725e-05,0.38,0.38
44,S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,3.376856639883848e-05,0.4642857142857143,0.4642857142857143
4,S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,4.4648030751175074e-05,0.8571428571428571,0.8571428571428571
83,S_Alternate_Carbon__Ribose_Metabolism,5.2185076716495396e-05,1.0,1.0
68,S_Pyruvate_Metabolism,8.17643501817793e-05,0.7,0.7
79,S_Nucleotide_Salvage_Pathway,0.0003758407079581792,1.0,1.0
6,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,0.0003758407079581792,1.0,1.0
82,S_Inorganic_polyphosphates_metabolism,0.0003758407079581792,1.0,1.0
69,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,0.0003758407079581792,1.0,1.0
80,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism,0.00041653724087994807,0.6666666666666666,0.6666666666666666
13,S_Valine__Leucine__and_Isoleucine_Metabolism,0.0005377013206107459,0.43478260869565216,0.43478260869565216
2,S_Transport__Outer_Membrane,0.000709968632932789,0.3611111111111111,0.3611111111111111
72,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,0.0008576057772702257,0.7142857142857143,0.7142857142857143
15,S_Urea_cycleamino_group_metabolism,0.0036287780749115366,0.4375,0.4375
34,S_Sulfur_Metabolism,0.003683349892525517,0.4,0.4
71,S_Butanoate_Metabolism,0.004034559435098485,0.5555555555555556,0.5555555555555556
42,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.004457546353547223,0.6666666666666666,0.6666666666666666
66,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.021713665131423504,0.6,0.6
22,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.025491949352116766,0.38461538461538464,0.38461538461538464
73,S_Plant_growth_promoting,0.09607549791143452,0.5,0.5
16,S_Alternate_Carbon,0.11894077852370785,0.3333333333333333,0.3333333333333333
45,Biomass and maintenance functions,0.13946800862688713,1.0,1.0
3,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,0.198990187692513,0.3333333333333333,0.3333333333333333
12,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,0.3094088048539691,0.25,0.25
39,S_Heavy_Metal_Tolerance,0.3688122571124889,0.18181818181818182,0.18181818181818182
52,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,0.5425336647633062,0.15,0.15
20,S_Alternate_Carbon__Propanoate_Metabolism,0.594106374375812,0.16666666666666666,0.16666666666666666
37,S_tRNA_Charging,0.723776666303554,0.11538461538461539,0.11538461538461539
75,S_Xenobiotic_tolerance,0.8086887523444521,0.09090909090909091,0.09090909090909091
21,S_Alginate_biosynthesis,0.8511821910693224,0.08695652173913043,0.08695652173913043
78,S_Nitrogen_Metabolism,1.0,0.0,0.0
84,Murein Recycling,1.0,0.0,0.0
81,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,0.0
85,S_Alternate_Carbon__Levulinate_Metabolism,1.0,0.0,0.0
43,S_Aromatic_Compounds_Degradation__Toluene_Pathway,1.0,0.0,0.0
64,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,0.0
60,S_Alternate_Carbon__Fructose_Metabolism,1.0,0.0,0.0
50,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,0.0
48,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,0.0
86,Aliphatic open-chain ketones metabolism,1.0,0.0,0.0
31,S_Transport__solvent_extrusion,1.0,0.0,0.0
23,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,0.0
7,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,1.0,0.0,0.0
74,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,1.0,0.0,0.0
87,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,0.0
