,Subsystem,p-Value,recall,target_lenght
10,S_Lysine_Metabolism,0.009998226828585841,0.5757575757575758,33.0
15,S_Inorganic_polyphosphates_metabolism,0.010979760875807182,0.8571428571428571,7.0
30,S_Starch_and_Sucrose_Metabolism,0.016284092683719352,0.6666666666666666,15.0
0,S_Alanine_and_Aspartate_Metabolism,0.030420599604014824,0.75,8.0
76,S_Valine__Leucine__and_Isoleucine_Metabolism,0.047199016330561276,0.5142857142857142,35.0
62,S_Glycine__Serine_and_threonine_metabolism,0.05275088898178054,0.6,15.0
78,S_Urea_cycleamino_group_metabolism,0.06463500575895118,0.7142857142857143,7.0
6,Biomass and maintenance functions,0.1392542745028699,0.75,4.0
21,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.1392542745028699,0.75,4.0
51,S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,0.19004200379778288,0.43137254901960786,51.0
13,S_Methionine_Metabolism,0.21276634719630508,0.5,14.0
61,S_Heavy_Metal_Tolerance,0.2412950238636971,0.4375,32.0
60,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism,0.27779576518918037,0.5,10.0
36,S_Cysteine_Metabolism,0.32207768096630185,0.5,8.0
26,S_Formaldehyde_Metabolism,0.379610262683503,0.5,6.0
2,S_Butanoate_Metabolism,0.379610262683503,0.5,6.0
11,S_Nucleotide_Salvage_Pathway,0.379610262683503,0.5,6.0
74,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,0.40075750587980197,0.39473684210526316,38.0
64,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.4603743902170504,0.5,4.0
79,Intracellular source/sink,0.5945272069199928,0.5,2.0
87,S_Glycerophospholipid_Metabolism,0.618270970322081,0.3548387096774194,155.0
83,S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,0.643879479778587,0.34615384615384615,26.0
1,S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,0.6874554658683589,0.3333333333333333,15.0
20,S_Pyruvate_Metabolism,0.7053153508226213,0.3333333333333333,6.0
57,S_Sulfur_Metabolism,0.8955074273000588,0.2608695652173913,23.0
17,S_Alternate_Carbon,0.9047879721346284,0.23076923076923078,13.0
82,S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,0.9111458722829809,0.275,40.0
24,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.9502051648604024,0.2,15.0
3,S_Alternate_Carbon__Propanoate_Metabolism,0.9576959458396531,0.14285714285714285,7.0
44,S_Iron_uptake_and_metabolism,0.9770471383434507,0.2631578947368421,76.0
52,S_Fatty_Acid_Metabolism,0.9913324401891476,0.2904761904761905,210.0
29,Unassigned,0.9956732413481919,0.19047619047619047,42.0
59,S_tRNA_Charging,0.9995778167346597,0.08695652173913043,23.0
48,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,0.9997213930867008,0.08333333333333333,24.0
28,Intracellular demand,0.9998657445193061,0.0967741935483871,31.0
41,S_Transport__ABC_system,0.9999878734937554,0.20437956204379562,137.0
16,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.999998787820582,0.03333333333333333,30.0
50,S_Transport__Inner_Membrane,0.9999999992934175,0.18433179723502305,217.0
67,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,3.0
88,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,1.0,0.0,6.0
19,S_Alginate_biosynthesis,1.0,0.0,40.0
25,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,1.0,0.0,13.0
27,Aliphatic open-chain ketones metabolism,1.0,0.0,5.0
33,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,1.0,0.0,3.0
34,S_Plant_growth_promoting,1.0,0.0,4.0
39,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,2.0
81,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,9.0
40,S_Alternate_Carbon__Fructose_Metabolism,1.0,0.0,3.0
42,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,4.0
89,Extracellular exchange,1.0,0.06896551724137931,348.0
77,S_Nitrogen_Metabolism,1.0,0.0,4.0
46,S_Transport__solvent_extrusion,1.0,0.0,26.0
54,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,13.0
73,Murein Recycling,1.0,0.0,2.0
9,S_Xenobiotic_tolerance,1.0,0.0,11.0
65,S_Transport__Outer_Membrane,1.0,0.076158940397351,302.0
8,S_Alternate_Carbon__Levulinate_Metabolism,1.0,0.0,8.0
53,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,4.0
