,Subsystem,p-Value,recall,target_lenght
74,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,0.003990159618250441,0.42857142857142855,0.42857142857142855
54,S_Methionine_Metabolism,0.004484073189986242,0.2857142857142857,0.2857142857142857
5,S_Lysine_Metabolism,0.005880746388561722,0.18181818181818182,0.18181818181818182
16,S_Alternate_Carbon,0.008869806044887421,0.3333333333333333,0.3333333333333333
71,S_Butanoate_Metabolism,0.008869806044887421,0.3333333333333333,0.3333333333333333
68,S_Pyruvate_Metabolism,0.012196621113955372,0.3,0.3
14,S_PHAs_Metabolism,0.016143994413407636,0.2727272727272727,0.2727272727272727
66,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.023588514903040536,0.4,0.4
85,S_Alternate_Carbon__Levulinate_Metabolism,0.023588514903040536,0.4,0.4
29,S_Phenylalanine_Tyrosine_Tryptophan_Biosynthesis,0.03183858260146704,0.16666666666666666,0.16666666666666666
3,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,0.034198007322721394,0.3333333333333333,0.3333333333333333
42,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.034198007322721394,0.3333333333333333,0.3333333333333333
70,S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,0.04628114640450976,0.2857142857142857,0.2857142857142857
43,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.05122214234363768,1.0,1.0
80,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism,0.07417177674691032,0.2222222222222222,0.2222222222222222
53,S_Cysteine_Metabolism,0.07417177674691032,0.2222222222222222,0.2222222222222222
18,S_Cell_Envelope_Biosynthesis,0.07957170945320195,0.15,0.15
30,S_Glycine__Serine_and_threonine_metabolism,0.11067680630309634,0.13043478260869565,0.13043478260869565
58,S_Formaldehyde_Metabolism,0.1230597203100409,0.16666666666666666,0.16666666666666666
67,S_Glyoxylate_and_dicarboxylate_metabolism,0.1230597203100409,0.16666666666666666,0.16666666666666666
62,S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,0.15887226753369837,0.14285714285714285,0.14285714285714285
87,S_Alternate_Carbon__Butanediol_Metabolism,0.23125812180799085,0.2,0.2
48,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,0.3080683110884673,0.14285714285714285,0.14285714285714285
38,S_Alanine_and_Aspartate_Metabolism,0.4394970795213692,0.09090909090909091,0.09090909090909091
36,S_Arginine_and_Proline_Metabolism,0.4419656240274585,0.06896551724137931,0.06896551724137931
76,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Molybdopterin_Biosynthesis,0.4955596323551815,0.07692307692307693,0.07692307692307693
35,S_Iron_uptake_and_metabolism,0.5024499558181957,0.057692307692307696,0.057692307692307696
65,S_Starch_and_Sucrose_Metabolism,0.5214586604183726,0.07142857142857142,0.07142857142857142
55,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis,0.5214586604183726,0.07142857142857142,0.07142857142857142
52,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,0.6512708631323132,0.05,0.05
39,S_Heavy_Metal_Tolerance,0.6862065404541893,0.045454545454545456,0.045454545454545456
11,S_Glycolysis,0.7176534085343425,0.041666666666666664,0.041666666666666664
19,S_Gluconeogenesis,1.0,0.0,0.0
17,S_TCA_Cycle,1.0,0.0,0.0
15,S_Urea_cycleamino_group_metabolism,1.0,0.0,0.0
77,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis,1.0,0.0,0.0
47,S_Glutamate_Metabolism,1.0,0.0,0.0
72,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,1.0,0.0,0.0
79,S_Nucleotide_Salvage_Pathway,1.0,0.0,0.0
81,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,0.0
82,S_Inorganic_polyphosphates_metabolism,1.0,0.0,0.0
83,S_Alternate_Carbon__Ribose_Metabolism,1.0,0.0,0.0
84,Murein Recycling,1.0,0.0,0.0
6,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,1.0,0.0,0.0
12,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,1.0,0.0,0.0
20,S_Alternate_Carbon__Propanoate_Metabolism,1.0,0.0,0.0
33,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism,1.0,0.0,0.0
69,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,1.0,0.0,0.0
27,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism,1.0,0.0,0.0
45,Biomass and maintenance functions,1.0,0.0,0.0
64,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,0.0
63,S_Pentose_Phosphate_Pathway,1.0,0.0,0.0
61,S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,1.0,0.0,0.0
59,S_Histidine_Metabolism,1.0,0.0,0.0
57,S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,1.0,0.0,0.0
56,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis,1.0,0.0,0.0
41,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,1.0,0.0,0.0
86,Aliphatic open-chain ketones metabolism,1.0,0.0,0.0
51,S_Oxidative_Phosphorylation,1.0,0.0,0.0
50,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,0.0
49,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis,1.0,0.0,0.0
25,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,1.0,0.0,0.0
0,S_Fatty_Acid__Biosynthesis,1.0,0.0,0.0
