,Subsystem,p-Value,recall,target_lenght
30,S_Glycine__Serine_and_threonine_metabolism,0.335831003769209,0.08695652173913043,0.08695652173913043
27,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism,0.4125313470537375,0.1,0.1
38,S_Alanine_and_Aspartate_Metabolism,0.4429942516357547,0.09090909090909091,0.09090909090909091
22,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.49927785109260425,0.07692307692307693,0.07692307692307693
0,S_Fatty_Acid__Biosynthesis,0.7359661858285397,0.04,0.04
37,S_tRNA_Charging,0.7496946094576029,0.038461538461538464,0.038461538461538464
35,S_Iron_uptake_and_metabolism,0.759386842657627,0.038461538461538464,0.038461538461538464
40,S_Pyrimidine_Metabolism,0.79785184226551,0.03333333333333333,0.03333333333333333
32,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,0.8452707794905279,0.02857142857142857,0.02857142857142857
50,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,0.0
45,Biomass and maintenance functions,1.0,0.0,0.0
74,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,1.0,0.0,0.0
20,S_Alternate_Carbon__Propanoate_Metabolism,1.0,0.0,0.0
19,S_Gluconeogenesis,1.0,0.0,0.0
77,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis,1.0,0.0,0.0
17,S_TCA_Cycle,1.0,0.0,0.0
12,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,1.0,0.0,0.0
72,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,1.0,0.0,0.0
11,S_Glycolysis,1.0,0.0,0.0
82,S_Inorganic_polyphosphates_metabolism,1.0,0.0,0.0
83,S_Alternate_Carbon__Ribose_Metabolism,1.0,0.0,0.0
84,Murein Recycling,1.0,0.0,0.0
6,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,1.0,0.0,0.0
15,S_Urea_cycleamino_group_metabolism,1.0,0.0,0.0
25,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,1.0,0.0,0.0
41,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,1.0,0.0,0.0
69,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,1.0,0.0,0.0
51,S_Oxidative_Phosphorylation,1.0,0.0,0.0
36,S_Arginine_and_Proline_Metabolism,1.0,0.0,0.0
56,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis,1.0,0.0,0.0
57,S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,1.0,0.0,0.0
33,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism,1.0,0.0,0.0
59,S_Histidine_Metabolism,1.0,0.0,0.0
70,S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,1.0,0.0,0.0
61,S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,1.0,0.0,0.0
63,S_Pentose_Phosphate_Pathway,1.0,0.0,0.0
47,S_Glutamate_Metabolism,1.0,0.0,0.0
86,Aliphatic open-chain ketones metabolism,1.0,0.0,0.0
29,S_Phenylalanine_Tyrosine_Tryptophan_Biosynthesis,1.0,0.0,0.0
67,S_Glyoxylate_and_dicarboxylate_metabolism,1.0,0.0,0.0
49,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis,1.0,0.0,0.0
62,S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,1.0,0.0,0.0
65,S_Starch_and_Sucrose_Metabolism,1.0,0.0,0.0
