,Subsystem,p-Value,recall,target_lenght
69,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,0.00020000315748715692,1.0,1.0
6,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,0.00020000315748715692,1.0,1.0
72,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,0.0004045813441750868,0.7142857142857143,0.7142857142857143
13,S_Valine__Leucine__and_Isoleucine_Metabolism,0.000795930158348976,0.391304347826087,0.391304347826087
34,S_Sulfur_Metabolism,0.0013208196818219858,0.4,0.4
15,S_Urea_cycleamino_group_metabolism,0.0014327546427685888,0.4375,0.4375
42,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.002459176808292152,0.6666666666666666,0.6666666666666666
68,S_Pyruvate_Metabolism,0.003566061272644218,0.5,0.5
8,S_Fatty_Acid_Metabolism,0.0037133524518180674,0.34782608695652173,0.34782608695652173
1,S_Transport__ABC_system,0.0054122993052957355,0.1910828025477707,0.1910828025477707
2,S_Transport__Outer_Membrane,0.00759623500722618,0.2777777777777778,0.2777777777777778
22,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.013420243775278794,0.38461538461538464,0.38461538461538464
4,S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,0.04077634453959859,0.42857142857142855,0.42857142857142855
73,S_Plant_growth_promoting,0.07219840932793357,0.5,0.5
66,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.11100137135142336,0.4,0.4
45,Biomass and maintenance functions,0.11915887850467288,1.0,1.0
14,S_PHAs_Metabolism,0.13431232474610025,0.2727272727272727,0.2727272727272727
11,S_Glycolysis,0.1492265697360651,0.20833333333333334,0.20833333333333334
16,S_Alternate_Carbon,0.29213196807346004,0.2222222222222222,0.2222222222222222
82,S_Inorganic_polyphosphates_metabolism,0.3980963985282406,0.25,0.25
83,S_Alternate_Carbon__Ribose_Metabolism,0.4698701553224451,0.2,0.2
39,S_Heavy_Metal_Tolerance,0.4970606648032025,0.13636363636363635,0.13636363636363635
65,S_Starch_and_Sucrose_Metabolism,0.5103990509785983,0.14285714285714285,0.14285714285714285
52,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,0.707566065197134,0.1,0.1
75,S_Xenobiotic_tolerance,0.7526614203139277,0.09090909090909091,0.09090909090909091
37,S_tRNA_Charging,0.8338509802820097,0.07692307692307693,0.07692307692307693
84,Murein Recycling,1.0,0.0,0.0
85,S_Alternate_Carbon__Levulinate_Metabolism,1.0,0.0,0.0
81,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,0.0
78,S_Nitrogen_Metabolism,1.0,0.0,0.0
43,S_Aromatic_Compounds_Degradation__Toluene_Pathway,1.0,0.0,0.0
64,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,0.0
60,S_Alternate_Carbon__Fructose_Metabolism,1.0,0.0,0.0
50,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,0.0
48,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,0.0
86,Aliphatic open-chain ketones metabolism,1.0,0.0,0.0
31,S_Transport__solvent_extrusion,1.0,0.0,0.0
23,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,0.0
21,S_Alginate_biosynthesis,1.0,0.0,0.0
20,S_Alternate_Carbon__Propanoate_Metabolism,1.0,0.0,0.0
7,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,1.0,0.0,0.0
3,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,1.0,0.0,0.0
74,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,1.0,0.0,0.0
87,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,0.0
