,Subsystem,p-Value,recall,target_lenght
3,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,1.0,0.0,0.0
2,S_Transport__Outer_Membrane,1.0,0.0,0.0
13,S_Valine__Leucine__and_Isoleucine_Metabolism,1.0,0.0,0.0
48,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,0.0
23,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,0.0
25,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,1.0,0.0,0.0
46,S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,1.0,0.0,0.0
45,Biomass and maintenance functions,1.0,0.0,0.0
86,Aliphatic open-chain ketones metabolism,1.0,0.0,0.0
42,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,1.0,0.0,0.0
41,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,1.0,0.0,0.0
40,S_Pyrimidine_Metabolism,1.0,0.0,0.0
39,S_Heavy_Metal_Tolerance,1.0,0.0,0.0
24,S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,1.0,0.0,0.0
37,S_tRNA_Charging,1.0,0.0,0.0
35,S_Iron_uptake_and_metabolism,1.0,0.0,0.0
33,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism,1.0,0.0,0.0
32,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,1.0,0.0,0.0
30,S_Glycine__Serine_and_threonine_metabolism,1.0,0.0,0.0
28,S_Purine_Metabolism,1.0,0.0,0.0
27,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism,1.0,0.0,0.0
26,Unassigned,1.0,0.0,0.0
36,S_Arginine_and_Proline_Metabolism,1.0,0.0,0.0
87,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,0.0
