,Subsystem,p-Value,recall,target_lenght
33,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,0.02574647225358391,1.0,3.0
64,S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,0.0493491214354544,0.4117647058823529,51.0
7,S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,0.05447862284068111,0.425,40.0
56,S_Pyruvate_Metabolism,0.06677390860678718,0.6666666666666666,6.0
58,S_Transport__Inner_Membrane,0.07491932493938036,0.34101382488479265,217.0
71,S_Phosphonate_and_phosphinate_metabolism,0.08021558215805383,0.75,4.0
87,S_Alternate_Carbon__Butanediol_Metabolism,0.08726353573781333,1.0,2.0
82,Murein Recycling,0.08726353573781333,1.0,2.0
18,S_Sulfur_Metabolism,0.10965229109094593,0.43478260869565216,23.0
27,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism,0.1423154821192542,0.5,10.0
2,S_Methionine_Metabolism,0.20783261018764465,0.42857142857142855,14.0
38,S_Nucleotide_Salvage_Pathway,0.24728138915182812,0.5,6.0
62,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.34037974325449066,0.5,4.0
69,S_Formaldehyde_Metabolism,0.5702810146810049,0.3333333333333333,6.0
21,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Molybdopterin_Biosynthesis,0.6314844008694418,0.2857142857142857,14.0
8,S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,0.6905025000372775,0.26666666666666666,15.0
48,S_Starch_and_Sucrose_Metabolism,0.6905025000372775,0.26666666666666666,15.0
28,S_Alanine_and_Aspartate_Metabolism,0.7361216674510811,0.25,8.0
53,S_Cysteine_Metabolism,0.7361216674510811,0.25,8.0
44,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.7539122832688886,0.25,4.0
15,S_Transport__Outer_Membrane,0.7771094054344772,0.2781456953642384,302.0
4,S_Cell_Envelope_Biosynthesis,0.7881894846973301,0.23076923076923078,13.0
86,S_Butanoate_Metabolism,0.8780278801157482,0.16666666666666666,6.0
37,S_Lysine_Metabolism,0.8973459238154888,0.21212121212121213,33.0
19,S_Alternate_Carbon__Propanoate_Metabolism,0.914147662279349,0.14285714285714285,7.0
25,S_Urea_cycleamino_group_metabolism,0.914147662279349,0.14285714285714285,7.0
43,S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,0.9395799472548158,0.125,8.0
51,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism,0.9395799472548158,0.125,8.0
47,S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,0.9494258595302487,0.14285714285714285,14.0
5,S_Pyrimidine_Metabolism,0.9550044709285627,0.2,50.0
42,S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,0.9622554658378344,0.13333333333333333,15.0
57,S_Glycine__Serine_and_threonine_metabolism,0.9622554658378344,0.13333333333333333,15.0
11,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.9622554658378344,0.13333333333333333,15.0
22,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis,0.9700876105782371,0.1,10.0
9,S_Glyoxylate_and_dicarboxylate_metabolism,0.9789577569100248,0.09090909090909091,11.0
52,S_Arginine_and_Proline_Metabolism,0.9827439978435668,0.14285714285714285,28.0
29,S_Valine__Leucine__and_Isoleucine_Metabolism,0.9898115462735126,0.14285714285714285,35.0
32,S_Purine_Metabolism,0.9967828124045677,0.16883116883116883,77.0
78,S_TCA_Cycle,0.9991180809803821,0.05,20.0
45,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.9996472741377486,0.06666666666666667,30.0
13,S_Phenylalanine_Tyrosine_Tryptophan_Biosynthesis,0.9999258054058486,0.037037037037037035,27.0
77,S_Fatty_Acid__Biosynthesis,0.9999810645191987,0.10666666666666667,75.0
0,S_Iron_uptake_and_metabolism,0.999985477150767,0.10526315789473684,76.0
60,S_Pentose_Phosphate_Pathway,1.0,0.0,7.0
1,Intracellular source/sink,1.0,0.0,2.0
6,S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,1.0,0.0,7.0
23,Intracellular demand,1.0,0.0,31.0
85,S_Oxidative_Phosphorylation,1.0,0.0,10.0
34,S_Glycolysis,1.0,0.0,18.0
83,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis,1.0,0.0,10.0
35,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,3.0
81,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis,1.0,0.0,14.0
36,S_Histidine_Metabolism,1.0,0.0,17.0
41,S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,1.0,0.0,5.0
46,S_Alternate_Carbon__Ribose_Metabolism,1.0,0.0,5.0
49,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,1.0,0.0,6.0
50,S_Glutamate_Metabolism,1.0,0.0,17.0
75,S_Gluconeogenesis,1.0,0.0,12.0
74,S_PHAs_Metabolism,1.0,0.02631578947368421,152.0
73,Biomass and maintenance functions,1.0,0.0,4.0
72,S_Cofactor_and_Prosthetic_Group_Biosynthesis___Pyrroloquinoline_quinone_biosynthesis,1.0,0.0,6.0
54,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,1.0,0.0,15.0
55,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis,1.0,0.0,14.0
59,S_Inorganic_polyphosphates_metabolism,1.0,0.0,7.0
68,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,1.0,0.0,13.0
61,Extracellular exchange,1.0,0.0,348.0
90,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism,1.0,0.0,9.0
