,Subsystem,p-Value,recall,target_lenght
53,S_Cysteine_Metabolism,0.13968228503930058,0.5,8.0
2,S_Methionine_Metabolism,0.14517982554978054,0.42857142857142855,14.0
37,S_Lysine_Metabolism,0.14672469519690184,0.36363636363636365,33.0
86,S_Butanoate_Metabolism,0.19845886276647817,0.5,6.0
69,S_Formaldehyde_Metabolism,0.19845886276647817,0.5,6.0
44,S_Cofactor_and_Prosthetic_Group_Biosynthesis,0.292114838630088,0.5,4.0
62,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.292114838630088,0.5,4.0
1,Intracellular source/sink,0.4640249254997605,0.5,2.0
49,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,0.5080096067143649,0.3333333333333333,6.0
38,S_Nucleotide_Salvage_Pathway,0.5080096067143649,0.3333333333333333,6.0
35,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,0.6076845693999957,0.3333333333333333,3.0
39,S_Alternate_Carbon,0.7192548408772447,0.23076923076923078,13.0
18,S_Sulfur_Metabolism,0.7791536220572137,0.21739130434782608,23.0
11,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.809441768269957,0.2,15.0
48,S_Starch_and_Sucrose_Metabolism,0.809441768269957,0.2,15.0
56,S_Pyruvate_Metabolism,0.8462619905225536,0.16666666666666666,6.0
0,S_Iron_uptake_and_metabolism,0.9681080047226706,0.18421052631578946,76.0
17,Unassigned,0.9835723980704526,0.14285714285714285,42.0
30,S_Transport__ABC_system,0.9886381855599645,0.1897810218978102,137.0
63,S_tRNA_Charging,0.9929243035964805,0.08695652173913043,23.0
23,Intracellular demand,0.9954263895929003,0.0967741935483871,31.0
74,S_PHAs_Metabolism,0.9992887045149375,0.16447368421052633,152.0
76,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,0.999456362504657,0.041666666666666664,24.0
16,S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,0.9997103844531805,0.038461538461538464,26.0
45,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.9999179305686345,0.03333333333333333,30.0
58,S_Transport__Inner_Membrane,0.9999984551561664,0.14285714285714285,217.0
67,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,1.0,0.0,6.0
88,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,1.0,0.0,13.0
87,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,2.0
3,S_Fatty_Acid_Metabolism,1.0,0.04285714285714286,210.0
7,S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,1.0,0.0,40.0
84,S_Plant_growth_promoting,1.0,0.0,4.0
12,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,13.0
82,Murein Recycling,1.0,0.0,2.0
14,S_Nitrogen_Metabolism,1.0,0.0,4.0
80,S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,1.0,0.0,15.0
79,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,9.0
15,S_Transport__Outer_Membrane,1.0,0.06622516556291391,302.0
33,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,1.0,0.0,3.0
61,Extracellular exchange,1.0,0.06609195402298851,348.0
31,S_Alginate_biosynthesis,1.0,0.0,40.0
19,S_Alternate_Carbon__Propanoate_Metabolism,1.0,0.0,7.0
20,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,4.0
71,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,4.0
70,S_Xenobiotic_tolerance,1.0,0.0,11.0
26,S_Alternate_Carbon__Levulinate_Metabolism,1.0,0.0,8.0
24,Aliphatic open-chain ketones metabolism,1.0,0.0,5.0
66,S_Alternate_Carbon__Fructose_Metabolism,1.0,0.0,3.0
89,S_Transport__solvent_extrusion,1.0,0.0,26.0
