,Subsystem,p-Value,recall,target_lenght
76,S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,0.4039638789529543,0.5,4.0
51,Intracellular source/sink,0.5530462021750029,0.5,2.0
46,S_Glycine__Serine_and_threonine_metabolism,0.5900482043296371,0.3333333333333333,15.0
32,S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,0.5900482043296371,0.3333333333333333,15.0
31,S_Pyruvate_Metabolism,0.6452219661573146,0.3333333333333333,6.0
24,S_Aromatic_Compounds_Degradation__Homogentisate_pathway,0.6452219661573146,0.3333333333333333,6.0
0,S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,0.6726449861203448,0.3076923076923077,26.0
56,S_Fatty_Acid_Metabolism,0.7317823068720788,0.3142857142857143,210.0
68,S_Alternate_Carbon__Propanoate_Metabolism,0.7333550842306613,0.2857142857142857,7.0
87,S_Methionine_Metabolism,0.7343818087060849,0.2857142857142857,14.0
88,S_Cysteine_Metabolism,0.8020908676412896,0.25,8.0
6,S_Alternate_Carbon,0.858608072422614,0.23076923076923078,13.0
83,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Porphyrin_and_Chlorophyll_Metabolism,0.8592063504073704,0.2631578947368421,38.0
36,S_Nucleotide_Salvage_Pathway,0.9108946574805813,0.16666666666666666,6.0
13,S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,0.9108946574805813,0.16666666666666666,6.0
23,S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,0.9188932642208859,0.2,15.0
54,S_Glycerophospholipid_Metabolism,0.9416792726260955,0.27741935483870966,155.0
67,S_Histidine_Metabolism,0.9547748939251203,0.17647058823529413,17.0
69,S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,0.9605977416008539,0.15384615384615385,13.0
89,S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,0.991861075918745,0.175,40.0
30,S_Transport__ABC_system,0.992942441648945,0.24087591240875914,137.0
27,Unassigned,0.9951758701526487,0.16666666666666666,42.0
61,S_tRNA_Charging,0.9988569076780106,0.08695652173913043,23.0
85,S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,0.9992078904943644,0.08333333333333333,24.0
50,Intracellular demand,0.9995283551958432,0.0967741935483871,31.0
20,S_Transport__Inner_Membrane,0.9999196932197107,0.22119815668202766,217.0
35,S_Iron_uptake_and_metabolism,0.9999483854344631,0.14473684210526316,76.0
71,S_Aromatic_Compounds_Degradation__Toluene_Pathway,0.9999947182116385,0.03333333333333333,30.0
65,S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,1.0,0.0,9.0
52,S_Phosphonate_and_phosphinate_metabolism,1.0,0.0,4.0
53,S_Urea_cycleamino_group_metabolism,1.0,0.0,7.0
1,S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,1.0,0.0,4.0
55,S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,1.0,0.0,3.0
84,S_Alternate_Carbon__Fructose_Metabolism,1.0,0.0,3.0
42,S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis,1.0,0.0,13.0
2,S_Plant_growth_promoting,1.0,0.0,4.0
39,S_Alternate_Carbon__Levulinate_Metabolism,1.0,0.0,8.0
17,Extracellular exchange,1.0,0.13793103448275862,348.0
66,S_Transport__Outer_Membrane,1.0,0.13245033112582782,302.0
78,S_Xenobiotic_tolerance,1.0,0.0,11.0
77,S_Sulfur_Metabolism,1.0,0.0,23.0
19,Murein Recycling,1.0,0.0,2.0
60,S_Alternate_Carbon__Butanediol_Metabolism,1.0,0.0,2.0
25,S_Alginate_biosynthesis,1.0,0.0,40.0
26,S_Nitrogen_Metabolism,1.0,0.0,4.0
49,S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,1.0,0.0,3.0
38,S_Transport__solvent_extrusion,1.0,0.0,26.0
90,Aliphatic open-chain ketones metabolism,1.0,0.0,5.0
